Interation,mean obj,max obj,constraint,max cons,lag,loss,lambda
23,263.8818359375,280.43072509765625,-72.75056457519531,-63.1236572265625,-67778.90625,0.545982301235199,16.057342529296875
24,245.86248779296875,262.68609619140625,-88.91754913330078,-79.20758056640625,-78420.4609375,0.4964945912361145,15.535758018493652
25,228.37457275390625,245.12548828125,-104.31690216064453,-94.7098388671875,-87371.6015625,0.4583585262298584,14.941000938415527
26,211.3395233154297,227.97950744628906,-118.95125579833984,-109.50445556640625,-94535.75,0.42995738983154297,14.277009963989258
27,194.80978393554688,211.2559356689453,-132.79823303222656,-123.55609130859375,-99832.96875,0.4100952744483948,13.547804832458496
28,178.84475708007812,195.01742553710938,-145.84092712402344,-136.84320068359375,-103218.2421875,0.3978853225708008,12.757447242736816
29,163.49850463867188,179.31973266601562,-158.07159423828125,-149.355712890625,-104681.3203125,0.3927214443683624,11.910009384155273
30,148.82208251953125,164.2168731689453,-169.48785400390625,-161.0890655517578,-104241.3828125,0.39426714181900024,11.009543418884277
31,134.86260986328125,149.7623291015625,-180.0932159423828,-172.01763916015625,-101944.3125,0.40243685245513916,10.060043334960938
32,121.65583801269531,135.9997100830078,-189.89971923828125,-182.16661071777344,-97860.4375,0.41738182306289673,9.065421104431152
33,109.23036193847656,122.96232604980469,-198.92446899414062,-191.56051635742188,-92078.78125,0.43949365615844727,8.029474258422852
34,97.6065444946289,110.67842102050781,-207.1894073486328,-200.21661376953125,-84703.4296875,0.46940910816192627,6.955869197845459
35,86.79582214355469,99.16699981689453,-214.72105407714844,-208.15713500976562,-75849.6796875,0.5080226063728333,5.848120212554932
36,76.80067443847656,88.440673828125,-221.5498809814453,-215.40676879882812,-65640.34375,0.5565075874328613,4.709571838378906
37,67.61499786376953,78.50092315673828,-227.70968627929688,-221.99526977539062,-54202.31640625,0.6163445115089417,3.5433878898620605
38,59.22488021850586,69.34339904785156,-233.23675537109375,-227.95382690429688,-41663.375,0.689358115196228,2.3525407314300537
39,51.609378814697266,60.95662307739258,-238.16940307617188,-233.31573486328125,-28149.517578125,0.7777618169784546,1.139807105064392
40,44.743221282958984,53.32572937011719,-242.5467529296875,-238.11480712890625,-13782.66015625,0.8842110633850098,0.19652028381824493
41,41.72934341430664,49.95279312133789,-244.45375061035156,-240.21966552734375,-2310.4765625,0.9795820713043213,0.00892679113894701
42,46.68335723876953,55.49195861816406,-241.34487915039062,-236.79249572753906,-161.392578125,0.9985600113868713,9.999999747378752e-05
43,53.793182373046875,63.377685546875,-236.81912231445312,-231.84075927734375,-245.1572265625,0.9978134632110596,9.999999747378752e-05
44,61.66257095336914,72.02726745605469,-231.73081970214844,-226.32022094726562,-466.145751953125,0.9958466291427612,9.999999747378752e-05
45,70.31932830810547,81.45916748046875,-226.0416717529297,-220.19752502441406,-721.68310546875,0.9935771226882935,9.999999747378752e-05
46,79.78450775146484,91.68521118164062,-219.71507263183594,-213.4410858154297,-1013.34765625,0.9909930229187012,9.999999747378752e-05
47,90.07184600830078,102.70968627929688,-212.71688842773438,-206.02194213867188,-1342.383544921875,0.9880859851837158,9.999999747378752e-05
48,101.1869888305664,114.53004455566406,-205.01612854003906,-197.91366577148438,-1709.662353515625,0.9848511219024658,9.999999747378752e-05
49,113.12702941894531,127.13358306884766,-196.585693359375,-189.09478759765625,-2115.650390625,0.9812875390052795,9.999999747378752e-05
50,125.88050842285156,140.5006561279297,-187.40269470214844,-179.54737854003906,-2560.399658203125,0.9773986339569092,9.999999747378752e-05
51,139.42726135253906,154.603515625,-177.44931030273438,-169.25811767578125,-3043.527587890625,0.973191499710083,9.999999747378752e-05
52,153.73880004882812,169.40724182128906,-166.71302795410156,-158.21157836914062,-3564.23779296875,0.9686775207519531,9.999999747378752e-05
53,168.77886962890625,184.87127685546875,-155.18724060058594,-146.37994384765625,-4121.3271484375,0.9638712406158447,9.999999747378752e-05
54,184.50369262695312,200.94805908203125,-142.8717803955078,-133.79310607910156,-4713.203125,0.9587910175323486,9.999999747378752e-05
55,200.86343383789062,217.58468627929688,-129.77296447753906,-120.45989990234375,-5337.93896484375,0.953457772731781,9.999999747378752e-05
56,217.80296325683594,234.72457885742188,-115.90390014648438,-106.39541625976562,-5993.3115234375,0.947894811630249,9.999999747378752e-05
57,235.26332092285156,252.3082733154297,-101.2844009399414,-91.620849609375,-6676.859375,0.9421273469924927,9.999999747378752e-05
58,253.1835479736328,270.3189392089844,-85.9406509399414,-76.16168212890625,-7385.97314453125,0.9361812472343445,9.999999747378752e-05
59,271.502197265625,288.68695068359375,-69.90489196777344,-60.049957275390625,-8117.9599609375,0.9300827383995056,9.999999747378752e-05
60,290.15496826171875,307.3233337402344,-53.21704864501953,-43.324676513671875,-8869.95703125,0.9238587617874146,9.999999747378752e-05
61,309.08135986328125,326.16693115234375,-35.91993713378906,-26.030181884765625,-9639.21875,0.9175350666046143,9.999999747378752e-05
62,328.2284240722656,345.1688232421875,-18.059085845947266,-8.2100830078125,-10423.2666015625,0.9111344218254089,0.008285357616841793
63,347.544921875,364.28118896484375,0.31585508584976196,10.08709716796875,-11217.45703125,0.9046964049339294,0.10403057187795639
64,366.98779296875,383.4635925292969,19.14904022216797,28.80633544921875,-11921.498046875,0.8990272879600525,0.2955443263053894
65,386.51873779296875,402.6915283203125,38.30275344848633,47.8160400390625,-12267.181640625,0.8962567448616028,0.5826588869094849
66,406.035888671875,421.8985595703125,57.42291259765625,66.77862548828125,-11976.400390625,0.898586630821228,0.9516580104827881
67,423.9656677246094,439.6527404785156,73.79981994628906,83.04779052734375,-10890.875,0.9073382616043091,1.2506239414215088
68,413.6256103515625,429.8699951171875,59.79317092895508,69.28640747070312,-10223.5703125,0.9127604365348816,1.4537054300308228
69,396.3478088378906,413.11810302734375,40.6163215637207,50.34698486328125,-10279.73828125,0.9123027920722961,1.5593093633651733
70,377.83306884765625,395.0693054199219,21.120746612548828,31.05621337890625,-10806.150390625,0.9080249071121216,1.5687658786773682
71,358.9001770019531,376.54437255859375,1.8913122415542603,11.9974365234375,-11511.947265625,0.9023207426071167,1.4845019578933716
72,339.8744812011719,357.8680114746094,-16.852773666381836,-6.61163330078125,-12119.328125,0.8974406719207764,1.3098456859588623
73,321.0400390625,339.32525634765625,-34.931243896484375,-24.5909423828125,-12377.11328125,0.8953774571418762,1.050028920173645
74,303.0047912597656,321.5360107421875,-51.96335983276367,-41.55552673339844,-12076.37890625,0.8977848887443542,0.7291157841682434
75,290.971435546875,309.7862548828125,-64.1826171875,-53.699981689453125,-11194.87109375,0.9048789143562317,0.4835160970687866
76,309.7340087890625,328.6162109375,-49.11993408203125,-38.590301513671875,-10801.1044921875,0.9080657958984375,0.3347988724708557
77,330.2568664550781,349.0530700683594,-31.66815757751465,-21.1583251953125,-10983.96484375,0.9065843820571899,0.28108885884284973
78,351.2071838378906,369.8246154785156,-13.312748908996582,-2.87213134765625,-11505.798828125,0.902370274066925,0.3099142909049988
79,372.4035339355469,390.7704772949219,5.691107749938965,16.0206298828125,-12108.134765625,0.8975303769111633,0.43573981523513794
80,393.7537841796875,411.8166198730469,25.16510772705078,35.349029541015625,-12537.8583984375,0.8940933346748352,0.6590593457221985
81,415.0630798339844,432.80487060546875,44.66389846801758,54.68310546875,-12507.830078125,0.894333004951477,0.9649021625518799
82,434.30474853515625,451.8685302734375,61.16857147216797,71.07366943359375,-11838.943359375,0.8996901512145996,1.209571361541748
83,425.3341369628906,443.50018310546875,48.93384552001953,59.095672607421875,-11445.14453125,0.902859091758728,1.358512043952942
84,407.0750732421875,425.84161376953125,29.788143157958984,40.218597412109375,-11604.7919921875,0.9015730619430542,1.409316062927246
85,387.1388854980469,406.42919921875,10.160806655883789,20.82135009765625,-12069.05859375,0.8978435397148132,1.3639016151428223
86,366.7809143066406,386.5199890136719,-9.082903861999512,1.76611328125,-12548.388671875,0.8940092921257019,1.2261643409729004
87,346.6533508300781,366.77227783203125,-27.547475814819336,-16.550628662109375,-12776.583984375,0.892189621925354,1.0044277906417847
88,328.15045166015625,348.6361389160156,-44.347293853759766,-33.23368835449219,-12545.8740234375,0.8940293788909912,0.772275984287262
89,327.6950378417969,348.48779296875,-46.43033981323242,-35.22113037109375,-12086.7314453125,0.8977018594741821,0.628174364566803
90,348.8805847167969,369.60223388671875,-29.93392562866211,-18.725311279296875,-12104.892578125,0.8975563645362854,0.5794658660888672
91,371.5431823730469,392.11578369140625,-11.557172775268555,-0.417938232421875,-12439.9375,0.8948754072189331,0.617520809173584
92,394.6653137207031,415.0020446777344,7.604465007781982,18.625244140625,-12833.5869140625,0.8917356729507446,0.752379298210144
93,417.83685302734375,437.8948059082031,26.971698760986328,37.84234619140625,-13025.595703125,0.8902081847190857,0.9725331664085388
94,439.07647705078125,458.9546203613281,44.03076934814453,54.781219482421875,-12794.3076171875,0.8920484185218811,1.1647179126739502
95,436.7530517578125,457.1650695800781,38.43696212768555,49.400634765625,-12590.587890625,0.8936724662780762,1.2677545547485352
96,418.6745300292969,439.7477722167969,20.607337951660156,31.86724853515625,-12748.857421875,0.8924105167388916,1.2755835056304932
97,397.874755859375,419.524658203125,1.5657861232757568,13.0831298828125,-13070.556640625,0.889850914478302,1.1912386417388916
98,376.9750671386719,399.1283874511719,-16.868993759155273,-5.1396484375,-13291.349609375,0.888098418712616,1.0279518365859985
99,359.0806579589844,381.81298828125,-32.65736389160156,-20.749038696289062,-13211.3076171875,0.8887333273887634,0.8833231329917908
100,364.8550720214844,387.8414001464844,-29.735464096069336,-17.735671997070312,-13079.947265625,0.8897762894630432,0.8290488123893738
101,387.6815185546875,410.5433349609375,-12.934179306030273,-0.961090087890625,-13253.591796875,0.8883978724479675,0.8576098680496216
102,412.01873779296875,434.70465087890625,5.4378767013549805,17.32073974609375,-13502.005859375,0.8864295482635498,0.9738326668739319
103,435.7527160644531,458.289794921875,23.24456024169922,35.019775390625,-13601.46875,0.8856427073478699,1.1335082054138184
104,449.6789855957031,472.4092102050781,31.935102462768555,43.75225830078125,-13506.783203125,0.8863916993141174,1.2271802425384521
105,436.3916320800781,459.8053283691406,18.734403610229492,30.854461669921875,-13591.01171875,0.8857253789901733,1.2333850860595703
106,416.33343505859375,440.41357421875,1.2409613132476807,13.653472900390625,-13803.599609375,0.8840458393096924,1.1563972234725952
107,396.65655517578125,421.4528503417969,-15.397561073303223,-2.736785888671875,-13930.521484375,0.8830445408821106,1.0529223680496216
108,389.917724609375,415.2177429199219,-22.132753372192383,-9.29833984375,-13914.9736328125,0.8831670880317688,1.0053043365478516
109,405.5662536621094,430.9871826171875,-12.02318286895752,0.86590576171875,-14006.9130859375,0.8824424147605896,1.0290412902832031
110,429.18560791015625,454.5204162597656,4.162017822265625,17.027862548828125,-14177.791015625,0.8810970783233643,1.12168288230896
111,450.7288818359375,476.0533447265625,18.52831268310547,31.381103515625,-14257.56640625,0.8804697394371033,1.2148712873458862
112,453.93951416015625,479.69866943359375,18.63768196105957,31.660675048828125,-14288.42578125,0.8802271485328674,1.2428102493286133
113,439.1658630371094,465.74462890625,5.587784767150879,18.916656494140625,-14430.283203125,0.8791130185127258,1.2036466598510742
114,422.515380859375,449.8647766113281,-8.330571174621582,5.27728271484375,-14560.12890625,0.8780944347381592,1.1539764404296875
115,418.9090270996094,446.75335693359375,-12.561842918395996,1.22735595703125,-14623.7421875,0.877595841884613,1.1329193115234375
116,429.7493591308594,457.8525390625,-6.490915298461914,7.40435791015625,-14716.78515625,0.8768671154975891,1.159658670425415
117,447.94287109375,476.1888427734375,4.666510105133057,18.6278076171875,-14838.470703125,0.8759149312973022,1.2212555408477783
118,461.46966552734375,489.9664306640625,12.319384574890137,26.383056640625,-14917.912109375,0.8752938508987427,1.2698358297348022
119,460.5356140136719,489.59326171875,9.631542205810547,23.91058349609375,-15002.173828125,0.8746355772018433,1.2753140926361084
120,449.4743347167969,479.2572937011719,0.018693847581744194,14.569000244140625,-15126.767578125,0.8736631274223328,1.2524054050445557
121,441.3924255371094,471.7979431152344,-7.280245304107666,7.5009765625,-15229.810546875,0.8728597164154053,1.2336452007293701
122,443.6991271972656,474.5595703125,-7.416484355926514,7.54229736328125,-15320.201171875,0.8721556067466736,1.2379224300384521
123,454.61163330078125,485.8223876953125,-1.8166097402572632,13.290679931640625,-15427.150390625,0.8713231086730957,1.26725435256958
124,467.3028259277344,498.86328125,4.829891204833984,20.0875244140625,-15533.24609375,0.8704981207847595,1.3057193756103516
125,473.6551208496094,505.7040100097656,7.092011451721191,22.548736572265625,-15629.13671875,0.8697531223297119,1.3280483484268188
126,470.2687072753906,502.9598388671875,2.8606982231140137,18.565765380859375,-15740.951171875,0.8688852787017822,1.3278112411499023
127,463.3470153808594,496.68109130859375,-3.594964027404785,12.349884033203125,-15862.134765625,0.867945671081543,1.3161852359771729
128,461.13604736328125,495.0595703125,-6.899819850921631,9.281707763671875,-15973.50390625,0.8670830726623535,1.312158226966858
129,467.2610168457031,501.54559326171875,-4.847397327423096,11.477569580078125,-16088.4453125,0.8661936521530151,1.3279881477355957
130,478.89013671875,513.6130981445312,0.5867868065834045,17.276458740234375,-16211.876953125,0.8652395606040955,1.3583024740219116
131,488.4499816894531,524.078369140625,4.500313758850098,21.7403564453125,-16331.552734375,0.8643155097961426,1.3852089643478394
132,490.3241271972656,526.776611328125,3.4986774921417236,21.06622314453125,-16458.44140625,0.8633368611335754,1.3927788734436035
133,484.8389587402344,522.2626953125,-2.1905791759490967,15.713287353515625,-16605.193359375,0.8622063398361206,1.3894168138504028
134,482.8792419433594,520.35400390625,-5.523628234863281,12.1715087890625,-16755.427734375,0.8610506057739258,1.3901880979537964
135,488.22967529296875,526.7081298828125,-4.506337642669678,13.59033203125,-16900.705078125,0.8599344491958618,1.4056942462921143
136,499.08062744140625,538.689697265625,-0.2591415345668793,18.306549072265625,-17055.275390625,0.8587484359741211,1.4307332038879395
137,507.5535583496094,548.6866455078125,2.3877665996551514,21.581939697265625,-17205.9609375,0.8575938940048218,1.4530837535858154
138,510.2624816894531,552.4945068359375,1.5023574829101562,21.110565185546875,-17364.57421875,0.8563802242279053,1.462707757949829
139,507.9371337890625,551.0306396484375,-2.3502163887023926,17.5421142578125,-17532.802734375,0.855094850063324,1.4643070697784424
140,507.6294860839844,551.7408447265625,-5.010099411010742,15.23199462890625,-17702.53515625,0.8537999987602234,1.467737078666687
141,512.7379760742188,558.28173828125,-4.591835021972656,16.176361083984375,-17873.6796875,0.8524962663650513,1.4837932586669922
142,523.6526489257812,570.5442504882812,-0.8865609765052795,20.3948974609375,-18051.826171875,0.8511413931846619,1.5082296133041382
143,532.5263671875,580.4305419921875,1.5606842041015625,23.160308837890625,-18231.640625,0.849776029586792,1.5282317399978638
144,534.7020874023438,583.73291015625,0.1298687756061554,22.095947265625,-18415.533203125,0.8483818769454956,1.5359418392181396
145,532.6647338867188,583.0475463867188,-3.7163615226745605,18.69549560546875,-18605.4453125,0.8469445705413818,1.538029432296753
146,534.3222045898438,585.926513671875,-5.516406059265137,17.29180908203125,-18802.900390625,0.8454527258872986,1.5465401411056519
147,542.640380859375,595.6807250976562,-3.6919405460357666,19.625762939453125,-19005.86328125,0.8439220190048218,1.5666321516036987
148,553.58837890625,608.14453125,-0.5146206617355347,23.351318359375,-19212.865234375,0.8423636555671692,1.589785099029541
149,560.2130737304688,616.1094360351562,0.25557005405426025,24.56744384765625,-19421.380859375,0.8407968282699585,1.6044214963912964
150,560.4698486328125,617.811767578125,-2.540377378463745,22.216033935546875,-19637.9609375,0.8391725420951843,1.6104300022125244
151,560.7447509765625,619.2056884765625,-5.321683406829834,19.734619140625,-19864.740234375,0.8374751210212708,1.6174776554107666
152,566.1815795898438,625.9467163085938,-5.368354320526123,20.083465576171875,-20096.771484375,0.8357418775558472,1.6309281587600708
153,575.4363403320312,637.0944213867188,-3.5427322387695312,22.55364990234375,-20331.53515625,0.8339919447898865,1.650995135307312
154,585.1577758789062,648.410888671875,-1.5517730712890625,25.0631103515625,-20574.197265625,0.8321869373321533,1.670935034751892
155,590.8228149414062,655.45361328125,-1.682239294052124,25.331329345703125,-20819.677734375,0.830365002155304,1.6841509342193604
156,592.5502319335938,658.62744140625,-3.976975917816162,23.42376708984375,-21075.248046875,0.828472375869751,1.6930192708969116
157,595.7745971679688,663.128662109375,-5.448892116546631,22.2734375,-21336.1640625,0.8265445232391357,1.703084111213684
158,602.6796264648438,671.7493896484375,-5.215659141540527,23.011962890625,-21605.337890625,0.8245605230331421,1.7193442583084106
159,612.8593139648438,683.62890625,-3.337799310684204,25.404296875,-21878.44921875,0.8225522041320801,1.7391456365585327
160,621.4234619140625,694.039794921875,-2.437814950942993,26.85089111328125,-22158.349609375,0.8204991817474365,1.757466435432434
161,626.8485107421875,700.9220581054688,-3.069962501525879,26.583282470703125,-22444.3828125,0.818406343460083,1.7706289291381836
162,630.0573120117188,705.694580078125,-4.90899658203125,25.118255615234375,-22739.814453125,0.8162503838539124,1.7819362878799438
163,635.5498657226562,712.6538696289062,-5.605289936065674,24.76849365234375,-23041.390625,0.8140555024147034,1.7953628301620483
164,643.8446655273438,722.829345703125,-5.097992897033691,25.78729248046875,-23350.0859375,0.8118149042129517,1.8134411573410034
165,653.7880249023438,734.5222778320312,-3.8038885593414307,27.550079345703125,-23664.24609375,0.8095409870147705,1.8321505784988403
166,661.450927734375,744.0536499023438,-3.7377474308013916,28.09503173828125,-23985.13671875,0.8072248697280884,1.8490608930587769
167,667.4478149414062,751.5715942382812,-4.430853843688965,27.729766845703125,-24313.46875,0.8048619627952576,1.8632687330245972
168,672.9102783203125,758.7840576171875,-5.488339900970459,27.064239501953125,-24648.94921875,0.8024547100067139,1.8776706457138062
169,680.5521850585938,768.04248046875,-5.499908447265625,27.41009521484375,-24989.865234375,0.8000158071517944,1.893585443496704
170,689.394287109375,778.8035888671875,-5.116572856903076,28.2564697265625,-25339.95703125,0.7975190281867981,1.9116227626800537
171,698.7664184570312,789.98193359375,-4.486499309539795,29.305999755859375,-25693.796875,0.7950034141540527,1.929532766342163
172,706.6270141601562,799.733154296875,-4.657723903656006,29.5557861328125,-26055.380859375,0.7924409508705139,1.9466514587402344
173,714.0427856445312,808.8058471679688,-5.001589775085449,29.538116455078125,-26422.578125,0.7898471355438232,1.9626070261001587
174,721.3150024414062,817.9435424804688,-5.518660545349121,29.40484619140625,-26796.89453125,0.7872117757797241,1.9791343212127686
175,729.9956665039062,828.357666015625,-5.3960442543029785,29.873748779296875,-27177.021484375,0.7845444679260254,1.9966485500335693
176,738.871337890625,839.2279052734375,-5.299652099609375,30.39459228515625,-27562.435546875,0.7818493247032166,2.015306234359741
177,747.8016967773438,849.8926391601562,-5.159402370452881,30.865386962890625,-27954.724609375,0.7791156768798828,2.0329573154449463
178,755.5177001953125,859.5157470703125,-5.635691165924072,30.74993896484375,-28352.021484375,0.7763568162918091,2.0501554012298584
179,763.7674560546875,869.4552612304688,-5.854943752288818,30.81964111328125,-28755.58203125,0.7735644578933716,2.0671944618225098
180,772.3480224609375,879.9942016601562,-6.029151439666748,31.0142822265625,-29163.724609375,0.7707505822181702,2.0850841999053955
181,781.8561401367188,891.28125,-5.790952205657959,31.56866455078125,-29577.2421875,0.7679101824760437,2.103179931640625
182,790.9024658203125,902.3167724609375,-5.833367347717285,31.89276123046875,-29994.53515625,0.7650544047355652,2.12216854095459
183,800.0531616210938,913.2100219726562,-5.8008856773376465,32.20892333984375,-30417.408203125,0.7621712684631348,2.1405370235443115
184,808.1710815429688,923.2471923828125,-6.2668137550354,32.057708740234375,-30844.021484375,0.7592736482620239,2.158379554748535
185,816.74609375,933.5086669921875,-6.508962631225586,32.05859375,-31276.1171875,0.7563499808311462,2.1759588718414307
186,825.5855102539062,944.3209228515625,-6.717406272888184,32.175537109375,-31710.236328125,0.7534240484237671,2.1942226886749268
187,835.3303833007812,955.8047485351562,-6.515660285949707,32.640380859375,-32148.134765625,0.750484049320221,2.2125089168548584
188,844.5484008789062,966.96875,-6.607901573181152,32.856689453125,-32589.955078125,0.7475293278694153,2.2310433387756348
189,853.9907836914062,978.16357421875,-6.568912982940674,33.1446533203125,-33034.22265625,0.7445700168609619,2.2491941452026367
190,862.8850708007812,988.9832763671875,-6.805810451507568,33.1922607421875,-33480.9609375,0.7416060566902161,2.267502784729004
191,872.3147583007812,1000.132080078125,-6.791970252990723,33.43389892578125,-33930.93359375,0.7386325597763062,2.285574197769165
192,881.3642578125,1011.1399536132812,-6.977530479431152,33.53314208984375,-34380.80859375,0.7356715798377991,2.303999185562134
193,890.92919921875,1022.3740234375,-6.914861679077148,33.802490234375,-34834.640625,0.7326965928077698,2.3221070766448975
194,899.851318359375,1033.23486328125,-7.149816513061523,33.83447265625,-35287.5,0.7297399640083313,2.340304136276245
195,909.2688598632812,1044.282958984375,-7.141434192657471,34.02838134765625,-35743.953125,0.7267720103263855,2.358137845993042
196,918.2035522460938,1055.1395263671875,-7.365217208862305,34.0582275390625,-36198.8671875,0.7238260507583618,2.3761940002441406
197,927.7491455078125,1066.3028564453125,-7.303905963897705,34.29705810546875,-36656.8671875,0.7208722233772278,2.3939054012298584
198,936.6755981445312,1077.1376953125,-7.517430782318115,34.325927734375,-37112.51953125,0.717945396900177,2.4117980003356934
199,946.1560668945312,1088.201416015625,-7.468005657196045,34.53717041015625,-37571.1484375,0.715011477470398,2.4293060302734375
200,955.0068359375,1098.9100341796875,-7.689883708953857,34.5364990234375,-38027.2734375,0.7121055126190186,2.44694447517395
201,964.3895874023438,1109.868408203125,-7.658923149108887,34.7213134765625,-38485.21484375,0.7091997861862183,2.464179754257202
202,973.160888671875,1120.4677734375,-7.884232997894287,34.70330810546875,-38940.3125,0.7063239216804504,2.481543779373169
203,982.4799194335938,1131.33447265625,-7.851885795593262,34.87823486328125,-39396.7421875,0.7034512758255005,2.4984676837921143
204,991.134521484375,1141.787841796875,-8.088088989257812,34.836181640625,-39849.76953125,0.7006116509437561,2.516146421432495
205,1000.3673706054688,1152.5333251953125,-8.057393074035645,34.9971923828125,-40304.1796875,0.6977748870849609,2.5330471992492676
206,1008.34375,1162.2099609375,-8.491850852966309,34.71685791015625,-40755.57421875,0.6949682831764221,2.5497119426727295
207,1017.0877075195312,1172.43017578125,-8.597224235534668,34.722686767578125,-41207.05078125,0.6921725273132324,2.565941095352173
208,1025.51953125,1182.567626953125,-8.835986137390137,34.64654541015625,-41655.01953125,0.6894095540046692,2.5824975967407227
209,1034.5343017578125,1193.0511474609375,-8.812644004821777,34.784515380859375,-42102.640625,0.6866597533226013,2.5984365940093994
210,1042.587646484375,1202.7608642578125,-9.137651443481445,34.6026611328125,-42546.296875,0.6839450597763062,2.6143486499786377
211,1051.341064453125,1212.92724609375,-9.155694007873535,34.68206787109375,-42988.7578125,0.6812484860420227,2.629688024520874
212,1059.3402099609375,1222.596923828125,-9.454804420471191,34.5299072265625,-43426.51953125,0.6785909533500671,2.645155668258667
213,1068.1795654296875,1232.7918701171875,-9.40794563293457,34.66375732421875,-43865.06640625,0.6759390830993652,2.6601486206054688
214,1076.2176513671875,1242.3311767578125,-9.641082763671875,34.537200927734375,-44300.44140625,0.6733166575431824,2.6752421855926514
215,1084.6673583984375,1252.2213134765625,-9.701622009277344,34.57806396484375,-44733.078125,0.6707206964492798,2.6899125576019287
216,1092.532470703125,1261.5323486328125,-9.941909790039062,34.43023681640625,-45162.6484375,0.6681531071662903,2.7043309211730957
217,1100.6343994140625,1271.037841796875,-10.072898864746094,34.388031005859375,-45589.2265625,0.6656131148338318,2.7184693813323975
218,1108.5860595703125,1280.3670654296875,-10.226518630981445,34.31585693359375,-46012.3125,0.6631035208702087,2.733020067214966
219,1116.3712158203125,1289.5958251953125,-10.426290512084961,34.212158203125,-46431.84765625,0.6606242656707764,2.7468791007995605
220,1123.6002197265625,1298.0577392578125,-10.741259574890137,33.935211181640625,-46847.66796875,0.6581761240959167,2.7601146697998047
221,1130.81396484375,1306.7520751953125,-11.075697898864746,33.6993408203125,-47258.0703125,0.6557687520980835,2.7733800411224365
222,1138.907470703125,1316.00927734375,-11.062765121459961,33.7572021484375,-47668.29296875,0.653371274471283,2.78600811958313
223,1145.9940185546875,1324.3997802734375,-11.37893295288086,33.4990234375,-48074.3828125,0.6510065793991089,2.79864239692688
224,1153.890869140625,1333.533935546875,-11.39342212677002,33.546600341796875,-48476.51953125,0.6486732959747314,2.8106682300567627
225,1160.830322265625,1341.8111572265625,-11.71068286895752,33.298095703125,-48873.56640625,0.6463778614997864,2.8235507011413574
226,1168.685302734375,1350.7938232421875,-11.673035621643066,33.37896728515625,-49267.91796875,0.6441059112548828,2.8351759910583496
227,1174.282958984375,1357.7012939453125,-12.352785110473633,32.74072265625,-49655.828125,0.6418789029121399,2.847111225128174
228,1182.3233642578125,1366.766845703125,-12.206823348999023,32.917572021484375,-50043.54296875,0.6396607160568237,2.8579626083374023
229,1188.217041015625,1373.7935791015625,-12.735723495483398,32.400909423828125,-50427.0625,0.6374741196632385,2.8691399097442627
230,1196.12158203125,1382.834228515625,-12.600886344909668,32.593902587890625,-50806.2109375,0.635319709777832,2.879547357559204
