Interation,mean obj,max obj,constraint,max cons,lag,loss,lambda
130,2627.364013671875,2771.3173828125,-26.03860855102539,39.337158203125,-116326.9375,0.3539380729198456,1.1449029445648193
131,2400.5712890625,2546.0908203125,-175.650146484375,-110.489990234375,-113779.8671875,0.3620794415473938,1.148253083229065
132,2650.279052734375,2797.18603515625,-21.27019500732422,45.5087890625,-116587.515625,0.3531155586242676,1.8583157062530518
133,2906.452392578125,3053.64990234375,142.01251220703125,209.810546875,-114039.234375,0.3612419068813324,1.7163634300231934
134,2652.299072265625,2801.79248046875,-28.390390396118164,39.55419921875,-117614.3671875,0.34989285469055176,1.1667596101760864
135,2423.205810546875,2574.18798828125,-178.65679931640625,-111.084228515625,-115149.21875,0.35767948627471924,1.1719063520431519
136,2675.24169921875,2827.7294921875,-23.787044525146484,45.579345703125,-117873.078125,0.34908556938171387,1.869637131690979
137,2933.019287109375,3085.89111328125,139.54612731933594,210.091064453125,-115368.3046875,0.3569805324077606,1.7091022729873657
138,2675.318359375,2830.41455078125,-32.2109260559082,38.312744140625,-118936.71875,0.34578609466552734,1.1869618892669678
139,2445.708740234375,2602.252197265625,-182.14292907714844,-112.1337890625,-116546.1484375,0.35324597358703613,1.190167784690857
140,2699.951416015625,2858.11865234375,-26.84738540649414,45.13916015625,-119191.0546875,0.3450017273426056,1.8741952180862427
141,2959.593017578125,3118.21484375,136.80551147460938,210.130859375,-116785.1171875,0.3524931073188782,1.6948316097259521
142,2698.752685546875,2859.537841796875,-36.10845184326172,37.0244140625,-120282.0078125,0.34165751934051514,1.1965250968933105
143,2470.6884765625,2632.928955078125,-184.6149444580078,-112.1170654296875,-117919.671875,0.348940372467041,1.1993136405944824
144,2727.875,2891.80712890625,-28.23586654663086,46.4140625,-120562.6328125,0.34080255031585693,1.8822135925292969
145,2990.287841796875,3154.677490234375,136.5800018310547,212.7117919921875,-118148.03125,0.34822961688041687,1.695068597793579
146,2726.134033203125,2892.637939453125,-37.702239990234375,38.0615234375,-121648.6953125,0.3375137448310852,1.210633397102356
147,2496.431396484375,2664.318115234375,-186.57839965820312,-111.6251220703125,-119340.2109375,0.34454256296157837,1.2148405313491821
148,2755.986572265625,2925.64208984375,-29.489797592163086,47.7989501953125,-121940.96875,0.33663415908813477,1.8934171199798584
149,3020.1025390625,3190.25830078125,135.71533203125,214.6490478515625,-119502.9921875,0.34404218196868896,1.696041226387024
150,2752.693603515625,2924.8994140625,-39.89153289794922,38.4813232421875,-123025.1640625,0.33339110016822815,1.2232590913772583
151,2521.337646484375,2694.83984375,-189.1352081298828,-111.762451171875,-120748.90625,0.34023618698120117,1.2264877557754517
152,2783.139404296875,2958.485107421875,-31.38336753845215,48.515625,-123313.6484375,0.33253347873687744,1.898661732673645
153,3049.1611328125,3225.02734375,134.434814453125,216.1407470703125,-120906.6640625,0.3397572636604309,1.6916505098342896
154,2778.943603515625,2956.8046875,-42.27692413330078,38.672119140625,-124399.9453125,0.32932379841804504,1.2327308654785156
155,2547.62841796875,2726.736572265625,-190.99415588378906,-111.21435546875,-122154.90625,0.3359917104244232,1.2356666326522827
156,2811.765625,2992.76904296875,-32.42479705810547,50.07080078125,-124702.3046875,0.3284359574317932,1.906594157218933
157,3079.7900390625,3261.310546875,134.18553161621094,218.646728515625,-122269.625,0.3356477618217468,1.69420325756073
158,2806.77880859375,2990.241943359375,-43.68434524536133,39.8175048828125,-125779.6875,0.3252916932106018,1.2401939630508423
159,2573.46875,2758.078369140625,-193.01214599609375,-110.888916015625,-123531.9609375,0.3318859338760376,1.2425811290740967
160,2839.869384765625,3026.41552734375,-33.612388610839844,51.418701171875,-126072.6796875,0.3244418799877167,1.9121036529541016
161,3109.94482421875,3296.9892578125,133.90452575683594,221.06005859375,-123629.28125,0.3315976560115814,1.694799780845642
162,2834.45068359375,3023.39013671875,-44.986053466796875,41.00439453125,-127138.359375,0.3213694393634796,1.2457729578018188
163,2599.789306640625,2789.788818359375,-194.6033935546875,-110.196044921875,-124887.2890625,0.3278939127922058,1.2480064630508423
164,2868.38427734375,3060.344482421875,-34.33931350708008,53.166748046875,-127430.0390625,0.3205336034297943,1.918634295463562
165,3140.43994140625,3332.86572265625,134.12557983398438,223.915771484375,-124947.859375,0.3277166783809662,1.698669195175171
166,2862.6162109375,3056.89208984375,-45.74860382080078,42.668212890625,-128478.75,0.3175462782382965,1.2506681680679321
167,2625.52734375,2820.750732421875,-196.2645721435547,-109.6578369140625,-126210.65625,0.324042409658432,1.2530239820480347
168,2896.084228515625,3093.28662109375,-35.23847198486328,54.6533203125,-128755.703125,0.3167620599269867,1.9233766794204712
169,3169.890869140625,3367.52197265625,134.07054138183594,226.408935546875,-126251.21875,0.32392507791519165,1.7002397775650024
170,2890.04736328125,3089.48779296875,-46.63682174682617,44.11767578125,-129786.6796875,0.31385958194732666,1.2582558393478394
171,2651.313720703125,2851.606201171875,-197.64784240722656,-108.919921875,-127538.78125,0.32022255659103394,1.2622570991516113
172,2923.35595703125,3125.64599609375,-36.14145278930664,56.0631103515625,-130060.75,0.3130924701690674,1.929019570350647
173,3197.956298828125,3400.66357421875,133.3524932861328,228.169921875,-127538.0703125,0.3202245533466339,1.700479507446289
174,2916.3095703125,3120.77685546875,-48.059120178222656,44.955322265625,-131075.25,0.3102693259716034,1.27059006690979
175,2676.48486328125,2881.705322265625,-199.260498046875,-108.4920654296875,-128896.171875,0.31636500358581543,1.2737501859664917
176,2949.1689453125,3156.428466796875,-37.83450698852539,56.6043701171875,-131350.09375,0.3095088005065918,1.930540680885315
177,3223.861083984375,3431.547119140625,131.35809326171875,228.5902099609375,-128870.65625,0.3164370656013489,1.6929584741592407
178,2940.831787109375,3150.2216796875,-50.50020980834961,44.700439453125,-132350.671875,0.30675607919692993,1.282196283340454
179,2703.021240234375,2912.9541015625,-200.2067108154297,-107.5233154296875,-130276.1015625,0.3124910295009613,1.2854145765304565
180,2974.484619140625,3186.41943359375,-39.92685317993164,56.5484619140625,-132655.453125,0.3059224486351013,1.92048180103302
181,3246.098388671875,3458.35400390625,127.01347351074219,226.342529296875,-130358.703125,0.3122606575489044,1.6774390935897827
182,2966.409423828125,3176.92041015625,-52.41968536376953,42.608642578125,-133734.375,0.30298957228660583,1.2959498167037964
183,2747.666259765625,2954.99853515625,-190.59417724609375,-100.1962890625,-131967.890625,0.30780625343322754,1.3056939840316772
184,3019.680908203125,3228.435546875,-29.860246658325195,64.0474853515625,-134242.625,0.30161774158477783,1.9843190908432007
185,3289.168701171875,3497.89306640625,135.7250518798828,232.304443359375,-131209.109375,0.3098986744880676,1.7614712715148926
186,3004.45556640625,3215.31103515625,-46.76982498168945,47.807861328125,-135216.3125,0.29900693893432617,1.3140896558761597
187,2748.076904296875,2959.63720703125,-205.66015625,-113.791259765625,-133095.625,0.30472248792648315,1.3127764463424683
188,3019.107177734375,3232.253173828125,-46.58147048950195,49.037109375,-135282.375,0.2988305985927582,1.9051690101623535
189,3288.953125,3502.1552734375,118.47848510742188,216.995849609375,-133318.9375,0.30411550402641296,1.6350150108337402
190,3006.557373046875,3221.791015625,-61.92420196533203,34.3563232421875,-136269.4375,0.29620859026908875,1.312652349472046
191,2805.324951171875,3022.156494140625,-190.44937133789062,-96.06982421875,-134743.125,0.3002728819847107,1.323915719985962
192,3078.05810546875,3296.2255859375,-29.712839126586914,68.5115966796875,-136907.6875,0.2945254147052765,1.996256947517395
193,3345.732421875,3563.7841796875,134.46824645996094,235.66748046875,-133785.640625,0.3028509020805359,1.7677884101867676
194,3059.36865234375,3279.52294921875,-48.55503463745117,50.206787109375,-137839.234375,0.2920858561992645,1.3295314311981201
195,2799.8994140625,3020.6171875,-208.3949737548828,-112.808837890625,-135784.359375,0.2974942624568939,1.3268837928771973
196,3071.262451171875,3293.49365234375,-49.61680603027344,50.05859375,-137872.875,0.29199814796447754,1.899749517440796
197,3340.08544921875,3562.275390625,114.5731430053711,217.4619140625,-135998.1875,0.2969268262386322,1.6249908208847046
198,3056.883056640625,3281.0546875,-65.80003356933594,34.4117431640625,-138816.9375,0.2895471751689911,1.3246264457702637
199,2864.673583984375,3090.412841796875,-188.6347198486328,-90.52392578125,-137435.609375,0.2931404113769531,1.3399578332901
200,3137.526611328125,3364.44775390625,-27.949108123779297,74.31298828125,-139499.5625,0.2877878248691559,2.0109753608703613
201,3402.0029296875,3628.689697265625,134.2034912109375,239.71435546875,-136217.4375,0.29634615778923035,1.7837647199630737
202,3114.949951171875,3343.7353515625,-48.96376037597656,53.6864013671875,-140384.265625,0.2855234742164612,1.343251347541809
203,2851.5244140625,3080.740234375,-210.30056762695312,-111.306396484375,-138381.515625,0.2906750738620758,1.3391075134277344
204,3122.31396484375,3352.9228515625,-52.16233825683594,51.23095703125,-140363.828125,0.28557559847831726,1.8928678035736084
205,3389.157470703125,3619.602294921875,110.75209045410156,217.6513671875,-138562.640625,0.29020535945892334,1.61765718460083
206,3106.104736328125,3338.498779296875,-69.14830017089844,34.64892578125,-141265.71875,0.2832852005958557,1.3341829776763916
207,2920.063720703125,3153.950439453125,-187.9182891845703,-86.45458984375,-139979.609375,0.2865569591522217,1.3517147302627563
208,3192.208251953125,3427.09716796875,-27.648822784423828,78.250244140625,-141946.578125,0.28156834840774536,2.0139944553375244
209,3453.169189453125,3687.6806640625,132.4559783935547,241.854736328125,-138625.265625,0.2900431454181671,1.7864223718643188
210,3166.717041015625,3403.333251953125,-50.1741943359375,55.9599609375,-142788.234375,0.2794603109359741,1.3558950424194336
211,2902.161376953125,3139.15966796875,-211.59420776367188,-109.524169921875,-140870.0,0.2842878997325897,1.3527700901031494
212,3171.453125,3409.68017578125,-54.4687385559082,52.2701416015625,-142738.375,0.27958476543426514,1.8832082748413086
213,3434.4658203125,3672.40869140625,106.08765411376953,216.588623046875,-141023.625,0.2838982045650482,1.6091887950897217
214,3152.552978515625,3392.42431640625,-72.81813049316406,34.1773681640625,-143596.265625,0.27745139598846436,1.350823163986206
215,2973.701416015625,3215.0048828125,-186.9638214111328,-82.489990234375,-142467.984375,0.28026053309440613,1.368908166885376
216,3243.106201171875,3485.224609375,-28.29920768737793,80.846435546875,-144266.625,0.27579572796821594,2.0040791034698486
217,3496.4658203125,3738.13037109375,127.03421783447266,239.8817138671875,-141094.734375,0.2837179899215698,1.7686549425125122
218,3211.879638671875,3455.64306640625,-54.24378967285156,54.949462890625,-145085.546875,0.2737864851951599,1.3668709993362427
219,2949.64794921875,3193.8134765625,-213.90042114257812,-109.09619140625,-143262.5625,0.27827930450439453,1.3629270792007446
220,3216.710205078125,3461.912109375,-58.122928619384766,51.59033203125,-145015.328125,0.2739582061767578,1.8635717630386353
221,3475.75390625,3720.52685546875,100.12891387939453,213.838623046875,-143461.09375,0.2777864634990692,1.5929213762283325
222,3196.175537109375,3442.873046875,-77.12921905517578,32.70703125,-145824.609375,0.27198582887649536,1.360239863395691
223,3036.722412109375,3284.89208984375,-179.779052734375,-72.3682861328125,-144902.421875,0.27423450350761414,1.390088438987732
224,3303.205322265625,3551.8837890625,-22.272872924804688,89.9801025390625,-146538.125,0.2702585756778717,2.0080316066741943
225,3541.471435546875,3789.666015625,123.58859252929688,239.60888671875,-143335.984375,0.2780969440937042,1.7718641757965088
226,3259.403076171875,3509.7265625,-56.12246322631836,55.893310546875,-147325.703125,0.268364816904068,1.3778208494186401
227,2997.1767578125,3247.92333984375,-215.3384552001953,-108.0491943359375,-145585.4375,0.2725672125816345,1.371618628501892
228,3261.069580078125,3512.620849609375,-61.32004165649414,51.07666015625,-147205.65625,0.2686525881290436,1.8429805040359497
229,3515.372314453125,3766.326416015625,94.27236938476562,210.8660888671875,-145790.625,0.2720683217048645,1.5766658782958984
230,3238.92333984375,3491.82177734375,-80.9491958618164,31.4449462890625,-147954.578125,0.266862154006958,1.369537353515625
231,3101.821533203125,3356.210693359375,-170.34292602539062,-60.1611328125,-147253.3125,0.26853829622268677,1.4163912534713745
232,3364.2177734375,3618.76953125,-14.476940155029297,100.662841796875,-148689.375,0.2651171088218689,1.970030665397644
233,3570.60546875,3824.865234375,110.72787475585938,229.436767578125,-145990.890625,0.27158230543136597,1.7208406925201416
234,3292.784912109375,3549.15185546875,-66.00941467285156,48.3515625,-149487.8125,0.26323381066322327,1.377205491065979
