Interation,mean obj,max obj,constraint,max cons,lag,loss,lambda
1178,3292.37744140625,3771.92822265625,-147.13864135742188,116.9464111328125,-152148.234375,0.2570546865463257,0.9420714378356934
1179,3395.389892578125,3759.31640625,-88.10951232910156,101.468017578125,-153669.671875,0.25358641147613525,1.0046690702438354
1180,3483.6484375,3774.3359375,-36.44189453125,107.3402099609375,-155272.765625,0.24998259544372559,1.1708215475082397
1181,3556.6298828125,3784.09130859375,7.551830768585205,123.171142578125,-155821.5625,0.24876068532466888,1.4318346977233887
1182,3601.20361328125,3811.545166015625,36.76951217651367,158.1842041015625,-154667.734375,0.2513366937637329,1.7245286703109741
1183,3605.69921875,3814.095703125,44.348934173583984,161.450439453125,-154631.34375,0.2514183819293976,1.9563127756118774
1184,3566.562744140625,3831.849609375,30.348236083984375,184.4964599609375,-154251.328125,0.2522728741168976,2.0769541263580322
1185,3494.9208984375,3823.266357421875,-0.7569774985313416,197.2720947265625,-153334.765625,0.2543458044528961,2.0674986839294434
1186,3400.33935546875,3753.13134765625,-44.247772216796875,163.8826904296875,-152543.625,0.2561488151550293,1.9709621667861938
1187,3303.883056640625,3819.2021484375,-88.95055389404297,204.9962158203125,-151231.34375,0.25916773080825806,1.8722991943359375
1188,3233.809326171875,3813.72265625,-122.81118774414062,196.1702880859375,-149699.46875,0.26273685693740845,1.9186513423919678
1189,3329.758056640625,3801.723876953125,-78.60514831542969,192.5350341796875,-149274.90625,0.26373469829559326,2.0692694187164307
1190,3422.26171875,3783.04736328125,-36.3515625,173.8092041015625,-149350.96875,0.2635556757450104,2.292785167694092
1191,3505.892333984375,3817.364990234375,1.1764428615570068,192.3243408203125,-149073.171875,0.26421016454696655,2.5338070392608643
1192,3559.981201171875,3796.040771484375,23.007944107055664,156.843505859375,-150416.96875,0.261059045791626,2.743710994720459
1193,3580.61669921875,3764.176025390625,27.366804122924805,134.4913330078125,-152540.390625,0.25615620613098145,2.8274574279785156
1194,3557.56689453125,3776.751953125,9.05350112915039,127.51318359375,-156495.5625,0.2472681850194931,2.7183589935302734
1195,3490.74267578125,3733.25244140625,-31.811290740966797,87.0040283203125,-160852.9375,0.2378329038619995,2.396777868270874
1196,3407.395263671875,3745.03857421875,-80.99861145019531,84.0596923828125,-162775.46875,0.2337852567434311,1.852736473083496
1197,3307.81494140625,3790.519775390625,-138.3026885986328,127.5296630859375,-160460.828125,0.23866701126098633,1.2721973657608032
1198,3199.044921875,3737.111328125,-200.12669372558594,69.5135498046875,-154509.71875,0.2516915202140808,1.0346908569335938
1199,3308.25146484375,3790.91552734375,-138.1104736328125,127.700927734375,-153145.609375,0.2547757923603058,0.9938752055168152
1200,3408.267333984375,3745.8974609375,-80.6051025390625,86.569091796875,-154247.765625,0.2522808909416199,1.0515251159667969
1201,3492.466796875,3740.71875,-31.005216598510742,90.7802734375,-155455.109375,0.24957595765590668,1.231486201286316
1202,3561.2802734375,3786.59033203125,10.8045654296875,132.484375,-155510.65625,0.24945221841335297,1.4440280199050903
1203,3574.10498046875,3797.63525390625,17.76258659362793,138.53857421875,-154747.46875,0.25115782022476196,1.5366535186767578
1204,3512.364501953125,3764.9033203125,-20.133710861206055,103.8311767578125,-154640.203125,0.2513984739780426,1.5022684335708618
1205,3438.919921875,3776.03759765625,-63.71517562866211,101.14990234375,-154215.6875,0.25235313177108765,1.6286420822143555
1206,3522.14453125,3773.489501953125,-14.733915328979492,108.591796875,-154041.21875,0.25274658203125,1.798322081565857
1207,3547.077392578125,3775.15087890625,0.027180174365639687,109.7049560546875,-153476.25,0.2540247142314911,1.8417472839355469
1208,3467.6552734375,3776.849609375,-47.24876022338867,102.6683349609375,-153508.109375,0.2539524734020233,1.7585830688476562
1209,3370.89111328125,3812.601806640625,-103.22130584716797,141.524658203125,-153351.34375,0.25430819392204285,1.583377480506897
1210,3264.639404296875,3752.01904296875,-163.8316192626953,99.5087890625,-152471.65625,0.2563134431838989,1.577892780303955
1211,3370.40185546875,3822.650390625,-103.61918640136719,146.60400390625,-152355.921875,0.2565784752368927,1.661073923110962
1212,3468.059814453125,3786.927734375,-47.1957893371582,107.6995849609375,-152812.765625,0.25553402304649353,1.8242226839065552
1213,3548.07763671875,3783.591796875,0.37742429971694946,109.1219482421875,-153425.546875,0.25413978099823,2.0967094898223877
1214,3609.015625,3810.33642578125,38.25556182861328,152.260498046875,-153275.953125,0.25447943806648254,2.3994460105895996
1215,3618.528564453125,3806.531982421875,49.45233917236328,151.4566650390625,-154385.890625,0.25196996331214905,2.651184558868408
1216,3587.884521484375,3816.2080078125,39.8575439453125,173.5050048828125,-155979.515625,0.24841012060642242,2.768322706222534
1217,3525.107421875,3858.294921875,13.394079208374023,216.1842041015625,-156546.984375,0.24715466797351837,2.702786922454834
1218,3432.107177734375,3788.7333984375,-29.183876037597656,178.7645263671875,-156563.234375,0.24711881577968597,2.475053548812866
1219,3336.37158203125,3849.04931640625,-73.33657836914062,219.5750732421875,-155199.171875,0.25014689564704895,2.1556358337402344
1220,3231.9375,3816.89794921875,-122.3124008178711,199.2835693359375,-152200.140625,0.25693562626838684,1.8375763893127441
1221,3124.175537109375,3766.388427734375,-173.76171875,178.4166259765625,-148930.8125,0.2645462155342102,1.7607421875
1222,3229.470947265625,3815.2109375,-124.375,197.6583251953125,-147746.453125,0.2673585116863251,1.8276846408843994
1223,3331.60546875,3826.52880859375,-76.94304656982422,206.4805908203125,-147963.5625,0.26684075593948364,1.9901633262634277
1224,3425.816162109375,3784.875732421875,-33.78858184814453,175.4578857421875,-148957.9375,0.26448214054107666,2.2331390380859375
