Interation,mean obj,max obj,constraint,max cons,lag,loss,lambda
67,3100.378662109375,3134.476318359375,0.22102050483226776,30.1220703125,-137903.75,0.29191768169403076,0.8518593907356262
68,3124.240478515625,3159.351806640625,-5.958173751831055,24.0478515625,-139292.5,0.2883203625679016,0.845341682434082
69,3147.08740234375,3183.2275390625,-13.025312423706055,17.02783203125,-140677.28125,0.2847774922847748,0.8583568334579468
70,3181.93359375,3219.230712890625,-6.643979549407959,23.88525390625,-142058.453125,0.2812872529029846,0.8867793083190918
71,3215.27587890625,3253.740234375,-1.9123241901397705,29.019287109375,-143425.0,0.27787595987319946,0.8942936658859253
72,3237.107421875,3276.662353515625,-9.374921798706055,21.50390625,-144792.09375,0.27450481057167053,0.896442174911499
73,3263.251708984375,3304.20068359375,-11.893691062927246,19.072021484375,-146146.8125,0.27120447158813477,0.9158408641815186
74,3297.334716796875,3339.8984375,-5.829833984375,25.50830078125,-147486.859375,0.2679789066314697,0.9379464983940125
75,3326.07421875,3370.356689453125,-5.111645221710205,27.059326171875,-148809.9375,0.26483187079429626,0.9451863169670105
76,3348.1474609375,3394.267578125,-10.76419448852539,22.220458984375,-150121.921875,0.26174768805503845,0.9549574255943298
77,3376.09375,3424.01953125,-10.10391616821289,23.75537109375,-151415.203125,0.25874263048171997,0.9767791628837585
78,3407.25,3456.9765625,-5.943002700805664,28.827880859375,-152685.9375,0.25582355260849,0.9923352003097534
79,3431.22802734375,3482.88525390625,-8.415571212768555,27.216552734375,-153938.625,0.2529781758785248,1.001051664352417
80,3454.380615234375,3508.018310546875,-11.191689491271973,25.304443359375,-155171.234375,0.25020933151245117,1.0178337097167969
81,3482.91357421875,3538.50048828125,-8.452563285827637,28.963623046875,-156379.890625,0.24752366542816162,1.036338448524475
82,3508.541259765625,3566.15283203125,-8.045156478881836,30.276123046875,-157564.578125,0.24491927027702332,1.0476607084274292
83,3529.92529296875,3589.6572265625,-11.0715913772583,28.128662109375,-158728.0625,0.24238817393779755,1.0612934827804565
84,3554.713623046875,3616.559326171875,-10.549721717834473,29.568359375,-159866.96875,0.23993586003780365,1.078653335571289
85,3579.811279296875,3643.803955078125,-9.344926834106445,31.703857421875,-160980.140625,0.23756296932697296,1.091701626777649
86,3600.95361328125,3667.1865234375,-11.201444625854492,30.753662109375,-162069.859375,0.23526273667812347,1.1044787168502808
87,3623.360595703125,3691.85498046875,-11.512431144714355,31.369873046875,-163134.59375,0.2330368161201477,1.1220511198043823
88,3646.85986328125,3717.637451171875,-10.480780601501465,33.34765625,-164174.734375,0.23088262975215912,1.1330235004425049
89,3665.158935546875,3738.33349609375,-13.444686889648438,31.29541015625,-165192.46875,0.22879411280155182,1.1459788084030151
90,3687.15625,3762.713134765625,-12.8843994140625,32.808837890625,-166184.734375,0.22677604854106903,1.1620017290115356
91,3709.1455078125,3787.21044921875,-11.93496036529541,34.766357421875,-167146.875,0.2248363047838211,1.0718412399291992
92,3675.848876953125,3756.9453125,-54.58266067504883,-7.508544921875,-167851.59375,0.22342604398727417,1.247408151626587
93,3793.555419921875,3862.3486328125,34.01345443725586,82.8408203125,-168330.640625,0.2224724292755127,1.085866928100586
94,3692.449951171875,3777.3701171875,-63.46616744995117,-15.140380859375,-169109.640625,0.22093042731285095,1.255597472190857
95,3821.907958984375,3904.646728515625,32.71272277832031,88.809326171875,-169653.6875,0.21985985338687897,1.1245908737182617
96,3731.498046875,3820.142578125,-54.61859893798828,-4.77197265625,-170508.859375,0.21818751096725464,1.2947068214416504
97,3852.403076171875,3938.14794921875,32.67314529418945,90.527099609375,-170960.75,0.21730893850326538,1.082558512687683
98,3709.132080078125,3801.77685546875,-89.25071716308594,-38.63818359375,-171188.40625,0.21686768531799316,1.2431118488311768
99,3871.374267578125,3952.18359375,30.245946884155273,85.756103515625,-172071.921875,0.21516363322734833,1.0940375328063965
100,3757.73876953125,3853.408935546875,-68.89986419677734,-16.894775390625,-172373.6875,0.21458469331264496,1.3447102308273315
101,3917.5751953125,4005.896240234375,49.56403732299805,109.135986328125,-172780.296875,0.21380706131458282,1.1403379440307617
102,3766.343017578125,3865.00634765625,-75.67155456542969,-22.771240234375,-173230.828125,0.212948739528656,1.3411495685577393
103,3926.704345703125,4008.0966796875,38.710838317871094,94.895751953125,-173800.140625,0.2118690460920334,1.1540313959121704
104,3776.11865234375,3878.33349609375,-83.2035140991211,-29.22802734375,-174106.59375,0.2112901210784912,1.339669108390808
105,3943.62548828125,4037.72802734375,35.20500946044922,91.417724609375,-174756.171875,0.2100682109594345,1.2858604192733765
106,3868.559326171875,3973.9951171875,-32.64906692504883,23.433349609375,-175587.203125,0.20851530134677887,1.2720211744308472
107,3887.338623046875,3995.63330078125,-30.63399887084961,26.483154296875,-176303.875,0.2071852833032608,1.3630719184875488
108,3955.646728515625,4065.818359375,8.410341262817383,66.91162109375,-176892.828125,0.20609869062900543,1.24818754196167
109,3851.617919921875,3966.3955078125,-76.85138702392578,-16.929443359375,-177383.265625,0.20519816875457764,1.3948261737823486
110,4002.72998046875,4108.8388671875,24.848251342773438,85.546875,-177876.8125,0.20429590344429016,1.3703954219818115
111,3941.116455078125,4059.8671875,-30.200809478759766,31.810302734375,-178667.03125,0.202859565615654,1.2392573356628418
112,3870.15673828125,3993.337646484375,-90.19285583496094,-26.03369140625,-178914.8125,0.20241126418113708,1.4211366176605225
113,4049.873046875,4151.125,34.01179122924805,101.191162109375,-179450.0625,0.20144625008106232,1.6314808130264282
114,4066.552978515625,4149.25244140625,40.827884674072266,97.560302734375,-179755.921875,0.20089688897132874,1.7526860237121582
115,3984.756103515625,4173.537109375,20.623592376708984,156.4365234375,-177992.125,0.20408566296100616,1.695967197418213
116,3995.164794921875,4098.62890625,-21.96076202392578,46.22021484375,-180763.359375,0.1990979015827179,1.288877248764038
117,3795.95556640625,3929.5654296875,-165.09194946289062,-95.740478515625,-180228.4375,0.20005108416080475,1.2804210186004639
118,3987.4404296875,4090.614501953125,-36.812278747558594,30.54345703125,-181135.546875,0.1984373778104782,1.4124401807785034
119,4052.221435546875,4144.76318359375,21.27076530456543,85.866943359375,-181746.609375,0.1973576843738556,1.2571358680725098
120,3938.265625,4074.517822265625,-80.15889739990234,-9.346435546875,-181439.109375,0.19790028035640717,1.418164610862732
121,4083.228759765625,4157.52001953125,28.860658645629883,76.84326171875,-182421.953125,0.19617122411727905,1.3139220476150513
122,3994.291259765625,4133.7587890625,-52.06233215332031,20.42138671875,-182375.46875,0.19625264406204224,1.4989176988601685
123,4108.23388671875,4187.974609375,34.2050666809082,85.040771484375,-183064.0,0.19504985213279724,1.3843902349472046
124,4010.671142578125,4154.7314453125,-52.26661682128906,22.541748046875,-183197.59375,0.19481736421585083,1.4162156581878662
125,4071.00732421875,4186.240234375,-16.60429573059082,56.59375,-183601.453125,0.19411613047122955,1.3233163356781006
126,3991.4091796875,4141.71484375,-78.12269592285156,-0.20703125,-183754.21875,0.1938515454530716,1.500988483428955
127,4145.24365234375,4222.7412109375,32.291629791259766,80.237548828125,-184808.578125,0.19203519821166992,1.5630288124084473
128,4016.89794921875,4223.41162109375,1.838344693183899,147.678466796875,-181363.375,0.1980341374874115,1.659773826599121
129,4131.60986328125,4219.7001953125,15.720961570739746,75.62939453125,-184716.375,0.19219334423542023,1.6966118812561035
130,4033.111083984375,4245.2041015625,-8.767016410827637,140.23193359375,-182419.0,0.19617639482021332,1.630332589149475
131,4076.912841796875,4206.4453125,-30.437997817993164,51.60595703125,-185274.8125,0.1912374496459961,1.2437162399291992
132,3858.291748046875,4018.873046875,-180.71568298339844,-97.755126953125,-183697.53125,0.19394968450069427,1.2506227493286133
133,4084.654296875,4214.076171875,-29.54031753540039,52.49853515625,-185213.1875,0.19134272634983063,1.384643793106079
134,4108.40625,4252.681640625,16.459867477416992,129.353759765625,-184700.109375,0.1922212839126587,1.2982847690582275
135,4083.279052734375,4224.44091796875,-37.81765365600586,37.218505859375,-185626.09375,0.19063860177993774,1.476149082183838
136,4140.89501953125,4269.119140625,29.449159622192383,126.766845703125,-185050.328125,0.19162113964557648,1.3703193664550781
137,4083.992919921875,4245.10546875,-41.154056549072266,42.283447265625,-185942.28125,0.19010116159915924,1.4111968278884888
138,4133.94189453125,4266.2412109375,-12.590888023376465,64.7080078125,-186250.703125,0.18957839906215668,1.4302349090576172
139,4123.40869140625,4289.03076171875,-25.19121551513672,60.53759765625,-186459.765625,0.18922482430934906,1.3306080102920532
140,4034.27294921875,4204.36865234375,-88.64031219482422,-0.76220703125,-186372.765625,0.18937188386917114,1.5775377750396729
141,4234.23095703125,4339.3671875,47.52335739135742,116.5126953125,-186936.5625,0.18842099606990814,1.7495783567428589
142,4122.619140625,4347.0419921875,29.858871459960938,186.329345703125,-183705.03125,0.19393669068813324,1.9317431449890137
143,4219.30419921875,4323.35009765625,35.51390075683594,103.906982421875,-186347.5625,0.18941450119018555,2.0138022899627686
144,4162.74755859375,4280.7392578125,10.767714500427246,88.6904296875,-186743.765625,0.1887456327676773,1.7026641368865967
145,4047.451904296875,4222.4833984375,-88.16954803466797,2.22900390625,-188347.78125,0.18606175482273102,1.2195583581924438
146,3793.09423828125,3974.6015625,-253.19210815429688,-159.794189453125,-184582.953125,0.19242243468761444,1.1564515829086304
147,4054.5771484375,4230.9794921875,-86.04440307617188,5.04541015625,-186668.0,0.18887335062026978,1.2583355903625488
148,4165.2890625,4286.0615234375,8.787729263305664,88.11279296875,-188216.484375,0.1862800121307373,1.146445393562317
149,4082.512451171875,4259.61376953125,-70.18933868408203,21.272705078125,-187090.9375,0.1881614774465561,1.317106008529663
150,4200.43310546875,4319.767578125,28.46725082397461,107.23388671875,-188467.046875,0.18586373329162598,1.1889008283615112
151,4102.69775390625,4280.56787109375,-59.17847442626953,32.683837890625,-187491.734375,0.1874893456697464,1.4281586408615112
152,4232.2578125,4339.259765625,45.102542877197266,117.7548828125,-188508.296875,0.18579529225826263,1.2877899408340454
153,4117.46630859375,4296.47607421875,-52.041404724121094,40.403076171875,-187871.765625,0.18685422837734222,1.5834689140319824
154,4260.40380859375,4360.98486328125,57.59809112548828,121.675048828125,-188292.625,0.18615339696407318,1.4504733085632324
155,4136.1259765625,4317.4580078125,-44.287620544433594,49.342529296875,-188338.75,0.18607677519321442,1.5596243143081665
156,4218.45361328125,4362.46142578125,6.798627853393555,93.657470703125,-188272.375,0.18618707358837128,1.287200689315796
157,3995.900146484375,4185.11767578125,-140.94541931152344,-43.506591796875,-187456.6875,0.18754802644252777,1.43500816822052
158,4244.02685546875,4389.767578125,20.1039981842041,111.326171875,-188675.59375,0.18551798164844513,1.7163819074630737
159,4293.5517578125,4401.03466796875,54.817752838134766,118.114013671875,-188801.453125,0.18530961871147156,1.8508564233779907
160,4158.29248046875,4401.470703125,22.19706916809082,188.19140625,-186266.4375,0.18955175578594208,2.0381808280944824
161,4267.55029296875,4376.515625,35.89409637451172,99.885009765625,-188340.921875,0.1860731542110443,2.093672037124634
162,4205.5439453125,4317.173828125,4.7174072265625,77.976318359375,-189297.578125,0.18449056148529053,1.781380295753479
163,4092.76171875,4269.9208984375,-88.61419677734375,2.9580078125,-190392.796875,0.18269528448581696,1.2464909553527832
164,3824.59765625,4026.08056640625,-258.8940124511719,-155.43603515625,-186324.1875,0.18945403397083282,1.194384217262268
165,4098.80126953125,4274.400390625,-86.62934112548828,-0.214599609375,-188560.1875,0.18570923805236816,1.2338275909423828
166,4167.60693359375,4317.12255859375,-14.078349113464355,81.142822265625,-190044.09375,0.18326495587825775,1.158359169960022
167,4132.33154296875,4308.267578125,-67.07392120361328,19.504150390625,-189005.84375,0.18497173488140106,1.2638028860092163
168,4201.65771484375,4350.96875,6.048847675323486,101.332275390625,-190283.34375,0.1828739047050476,1.1780304908752441
169,4161.23876953125,4337.36328125,-50.376487731933594,38.209716796875,-189464.21875,0.18421629071235657,1.3433597087860107
170,4234.35791015625,4379.48291015625,24.745433807373047,118.059814453125,-190400.890625,0.182682067155838,1.258384108543396
171,4183.23388671875,4364.1962890625,-38.16006851196289,55.387451171875,-189839.15625,0.18360061943531036,1.4809551239013672
172,4264.1591796875,4399.81396484375,40.5584602355957,129.2041015625,-190280.25,0.18287897109985352,1.39656400680542
173,4195.70654296875,4391.2470703125,-32.31876754760742,68.504638671875,-190096.515625,0.18317919969558716,1.6620553731918335
174,4289.79443359375,4423.4931640625,50.72691345214844,137.1640625,-190033.8125,0.1832817792892456,1.5553808212280273
175,4194.7119140625,4395.62255859375,-36.25355911254883,67.25537109375,-190359.375,0.18274979293346405,1.2058185338974
176,3944.787841796875,4153.6708984375,-195.7594451904297,-88.496826171875,-187754.5625,0.18704986572265625,1.2634745836257935
177,4224.05322265625,4407.8828125,-20.41655158996582,74.607177734375,-190399.765625,0.18268391489982605,1.563855767250061
178,4305.2919921875,4442.12890625,58.49970245361328,147.962646484375,-190921.3125,0.18183518946170807,1.5202388763427734
179,4234.3037109375,4424.6953125,-16.020000457763672,82.287353515625,-190513.4375,0.18249857425689697,1.7540606260299683
180,4321.82861328125,4434.24755859375,44.40562057495117,117.529052734375,-190357.84375,0.1827523112297058,1.875670075416565
181,4199.12646484375,4458.27294921875,18.43512725830078,194.118896484375,-188359.546875,0.18604221940040588,2.0281219482421875
182,4297.291015625,4413.7861328125,28.21334457397461,96.0419921875,-190215.71875,0.1829843521118164,2.068375587463379
183,4209.8837890625,4391.42236328125,-1.91152822971344,117.065673828125,-190151.34375,0.18308953940868378,1.8960405588150024
184,4181.31982421875,4343.6396484375,-54.09488296508789,45.455078125,-191668.65625,0.18062588572502136,1.351959466934204
185,3913.684326171875,4131.703125,-223.57366943359375,-111.7314453125,-189312.640625,0.18446576595306396,1.3186612129211426
186,4183.71923828125,4343.4775390625,-54.37845230102539,43.893798828125,-190520.234375,0.18248750269412994,1.3179841041564941
187,4201.9453125,4382.94970703125,-47.06062316894531,45.7021484375,-190912.4375,0.18184959888458252,1.5426559448242188
188,4317.1884765625,4433.685546875,41.36884689331055,113.848876953125,-192389.75,0.17946670949459076,1.6484887599945068
189,4201.0791015625,4470.1640625,5.225629806518555,186.19580078125,-189499.3125,0.1841585785150528,1.7622604370117188
190,4306.5791015625,4429.26904296875,20.000585556030273,98.303955078125,-191586.875,0.18075785040855408,1.8326705694198608
191,4190.03076171875,4461.48876953125,-5.588398456573486,176.542724609375,-189122.390625,0.1847793608903885,1.8645081520080566
192,4277.99365234375,4402.3046875,0.24266113340854645,79.270263671875,-191851.84375,0.18033070862293243,1.8871243000030518
193,4179.869140625,4404.1552734375,-25.45725440979004,132.231689453125,-190244.1875,0.1829378455877304,1.7678261995315552
194,4211.92236328125,4388.8349609375,-46.866947174072266,60.25244140625,-192294.375,0.17961959540843964,1.5381568670272827
195,4143.68505859375,4320.83935546875,-93.69291687011719,6.77880859375,-192155.828125,0.17984193563461304,1.1807276010513306
196,3870.12939453125,4103.392578125,-263.57147216796875,-144.116943359375,-187958.8125,0.18670904636383057,1.154312252998352
197,4158.53955078125,4334.9052734375,-85.7718734741211,13.810546875,-190979.15625,0.18174131214618683,1.133671522140503
198,4163.06982421875,4390.0546875,-85.80853271484375,30.7548828125,-191247.640625,0.1813061684370041,1.2776659727096558
199,4299.50341796875,4430.21484375,18.856698989868164,98.483642578125,-193685.421875,0.17740249633789062,1.2482975721359253
200,4250.462890625,4453.2509765625,-33.41727066040039,66.487548828125,-192385.984375,0.17947274446487427,1.5227502584457397
201,4350.29052734375,4501.7431640625,52.467987060546875,148.191162109375,-193292.203125,0.17802643775939941,1.4615970849990845
202,4267.849609375,4479.1044921875,-25.01243019104004,83.804931640625,-192619.5625,0.17909884452819824,1.7489752769470215
203,4385.91064453125,4515.478515625,55.73973083496094,130.293212890625,-192351.8125,0.17952749133110046,1.8780300617218018
204,4246.42529296875,4527.357421875,20.023637771606445,207.684814453125,-190222.421875,0.18297341465950012,2.0842857360839844
205,4360.56201171875,4480.9013671875,39.47141647338867,109.2978515625,-191800.9375,0.18041269481182098,2.128622055053711
206,4237.10693359375,4486.3974609375,-1.6212304830551147,169.69580078125,-190698.703125,0.1821969598531723,2.0837674140930176
207,4281.46435546875,4434.521484375,-16.504642486572266,77.128662109375,-192808.921875,0.17879627645015717,1.5505831241607666
208,4025.07373046875,4265.73876953125,-179.59092712402344,-56.289794921875,-193284.125,0.1780392974615097,1.3208842277526855
209,4088.703125,4329.31494140625,-142.46853637695312,-19.138916015625,-191868.28125,0.18030424416065216,1.39918053150177
210,4303.94482421875,4425.73046875,-0.2685839831829071,70.146728515625,-193628.265625,0.17749305069446564,1.4237744808197021
211,4162.4404296875,4460.259765625,-35.61705017089844,153.44677734375,-190861.796875,0.18193183839321136,1.4888354539871216
212,4312.44287109375,4435.189453125,4.216069221496582,75.138671875,-193610.0625,0.17752189934253693,1.5193475484848022
213,4169.83740234375,4468.4619140625,-32.06608963012695,157.43603515625,-190389.65625,0.18270039558410645,1.590651512145996
214,4316.4404296875,4440.50048828125,5.736616134643555,77.33544921875,-193555.78125,0.1776079684495926,1.6340727806091309
215,4171.8251953125,4469.22265625,-32.643062591552734,157.48876953125,-190064.640625,0.18323133885860443,1.690926432609558
216,4311.6962890625,4438.34375,1.420385718345642,74.32275390625,-193580.046875,0.1775694638490677,1.7205922603607178
217,4168.66845703125,4458.8984375,-39.43666076660156,152.318603515625,-190068.265625,0.18322542309761047,1.726340413093567
218,4290.74462890625,4423.83837890625,-14.3637056350708,61.780029296875,-193795.828125,0.1772277057170868,1.7392547130584717
219,4263.73193359375,4391.548828125,-25.47968292236328,47.82421875,-193916.046875,0.1770375818014145,1.426720380783081
220,4103.4345703125,4352.13232421875,-140.7034912109375,-13.28076171875,-193791.484375,0.17723457515239716,1.4542603492736816
221,4271.20947265625,4401.75390625,-23.69898796081543,53.3466796875,-194076.25,0.17678453028202057,1.5044689178466797
222,4295.01318359375,4413.80810546875,-13.697660446166992,57.76611328125,-194155.390625,0.17665964365005493,1.6019117832183838
223,4262.2099609375,4466.2578125,-13.093998908996582,113.2568359375,-193197.21875,0.17817749083042145,1.5007953643798828
224,4252.42041015625,4438.8837890625,-53.22299575805664,59.13720703125,-194074.046875,0.17678800225257874,1.2124900817871094
225,3969.98828125,4229.09912109375,-226.51095581054688,-93.998046875,-191123.46875,0.18150728940963745,1.2176449298858643
226,4267.37939453125,4451.177734375,-45.052181243896484,66.029541015625,-193715.5625,0.17735478281974792,1.0894863605499268
227,4060.423095703125,4317.98193359375,-173.19577026367188,-41.390380859375,-191112.1875,0.1815255582332611,1.2021938562393188
228,4343.3095703125,4539.783203125,1.9177148342132568,119.695068359375,-194038.59375,0.17684397101402283,1.0863136053085327
229,4141.4755859375,4397.4111328125,-125.1926498413086,5.861328125,-192155.515625,0.17984242737293243,1.3274987936019897
230,4408.1240234375,4568.62109375,42.50881576538086,140.438720703125,-194519.484375,0.17608629167079926,1.6140120029449463
231,4356.90625,4612.4169921875,52.86866760253906,228.77294921875,-193269.71875,0.17806218564510345,1.8483977317810059
232,4417.17724609375,4578.29052734375,46.8771858215332,147.126220703125,-193177.96875,0.1782080978155136,1.5213958024978638
233,4205.2548828125,4462.09375,-88.98558044433594,42.589111328125,-194254.875,0.1765027940273285,1.7229489088058472
234,4398.42236328125,4564.029296875,32.78744125366211,133.247314453125,-193172.359375,0.1782170534133911,1.8864871263504028
235,4321.46044921875,4572.490234375,25.542264938354492,198.774658203125,-193654.90625,0.17745085060596466,1.973873496055603
236,4371.88037109375,4534.5087890625,14.65468692779541,113.736572265625,-193024.78125,0.1784520298242569,1.6811449527740479
237,4177.68701171875,4440.27099609375,-109.42726135253906,25.009033203125,-194853.03125,0.17556266486644745,1.1656463146209717
238,3872.779541015625,4145.994140625,-292.7060241699219,-153.236328125,-188978.609375,0.1850167214870453,1.1269625425338745
